Epoch#                               Rewards                   Total(Cumulative)
Epoch0                              0.000000                            0.000000
Epoch1                              0.000000                            0.000000
Epoch2                              0.000000                            0.000000
Epoch3                              0.000000                            0.000000
Epoch4                              0.000000                            0.000000
Epoch5                              0.000000                            0.000000
Epoch6                              0.000000                            0.000000
Epoch7                              0.000000                            0.000000
Epoch8                              0.000000                            0.000000
Epoch9                              0.000000                            0.000000
Epoch10                            35.302645                           35.302645
Epoch11                             0.000000                           35.302645
Epoch12                             0.000000                           35.302645
Epoch13                            29.289911                           64.592555
Epoch14                            32.447991                           97.040546
Epoch15                            45.894141                          142.934687
