Epoch#                               Rewards                   Total(Cumulative)
Epoch0                              0.000000                            0.000000
Epoch1                              0.000000                            0.000000
Epoch2                              0.000000                            0.000000
Epoch3                              0.000000                            0.000000
Epoch4                              0.000000                            0.000000
Epoch5                              0.000000                            0.000000
Epoch6                              0.000000                            0.000000
Epoch7                              0.000000                            0.000000
Epoch8                              0.000000                            0.000000
Epoch9                              0.000000                            0.000000
Epoch10                             0.000000                            0.000000
Epoch11                             0.000000                            0.000000
Epoch12                             0.000000                            0.000000
Epoch13                             0.000000                            0.000000
Epoch14                             0.000000                            0.000000
Epoch15                             0.000000                            0.000000
Epoch16                             0.000000                            0.000000
Epoch17                             0.000000                            0.000000
Epoch18                             9.724493                            9.724493
Epoch19                             0.273978                            9.998470
Epoch20                             0.000000                            9.998470
Epoch21                             4.733401                           14.731871
Epoch22                             0.000000                           14.731871
Epoch23                             0.000000                           14.731871
Epoch24                             0.000000                           14.731871
Epoch25                             0.240919                           14.972790
Epoch26                             1.114621                           16.087411
Epoch27                             0.295631                           16.383042
