Epoch#                               Rewards                   Total(Cumulative)
Epoch0                              0.000000                            0.000000
Epoch1                              0.000000                            0.000000
Epoch2                              0.000000                            0.000000
Epoch3                              0.000000                            0.000000
Epoch4                              0.000000                            0.000000
Epoch5                              0.000000                            0.000000
Epoch6                              0.000000                            0.000000
Epoch7                              0.000000                            0.000000
Epoch8                              0.000000                            0.000000
Epoch9                              0.000000                            0.000000
Epoch10                             0.000000                            0.000000
Epoch11                             0.000000                            0.000000
Epoch12                             0.000000                            0.000000
Epoch13                             0.000000                            0.000000
Epoch14                             0.000000                            0.000000
Epoch15                             0.000000                            0.000000
Epoch16                             0.000000                            0.000000
Epoch17                             0.000000                            0.000000
Epoch18                             3.727621                            3.727621
Epoch19                            15.836134                           19.563755
Epoch20                             0.000000                           19.563755
Epoch21                             0.000000                           19.563755
Epoch22                             0.000000                           19.563755
Epoch23                             0.000000                           19.563755
Epoch24                            11.793092                           31.356847
Epoch25                            21.360336                           52.717183
Epoch26                            22.003820                           74.721003
Epoch27                             6.535893                           81.256896
Epoch28                            12.712476                           93.969372
Epoch29                            51.555940                          145.525312
